max_ltv,fee_model,borrower_demand,loan_start_type,loan_duration_type,volatility_factor,start_time,seed,mc_iteration,lending_pool,cycle_number,pnl,liquidity_change,pnl_ratio,liquidity_change_ratio,total_earned_fees,total_reclaimed_collateral,collateral_value,initial_liquidity,final_liquidity,average_utilization,normalized_utilization,num_lans,hist-active_loans-ltv_0.0_0.1,hist-active_loans-ltv_0.1_0.2,hist-active_loans-ltv_0.2_0.3,hist-active_loans-ltv_0.3_0.4,hist-active_loans-ltv_0.4_0.5,hist-active_loans-ltv_0.5_0.6,hist-active_loans-ltv_0.6_0.7,hist-active_loans-ltv_0.7_0.8,hist-active_loans-ltv_0.8_0.9,hist-active_loans-ltv_0.9_1.0,hist-active_loans-duration_0.0_0.1,hist-active_loans-duration_0.1_0.2,hist-active_loans-duration_0.2_0.3,hist-active_loans-duration_0.3_0.4,hist-active_loans-duration_0.4_0.5,hist-active_loans-duration_0.5_0.6,hist-active_loans-duration_0.6_0.7,hist-active_loans-duration_0.7_0.8,hist-active_loans-duration_0.8_0.9,hist-active_loans-duration_0.9_1.0,hist-active_loans-start_0.0_0.1,hist-active_loans-start_0.1_0.2,hist-active_loans-start_0.2_0.3,hist-active_loans-start_0.3_0.4,hist-active_loans-start_0.4_0.5,hist-active_loans-start_0.5_0.6,hist-active_loans-start_0.6_0.7,hist-active_loans-start_0.7_0.8,hist-active_loans-start_0.8_0.9,hist-active_loans-start_0.9_1.0,hist-active_loans-size_1000_1585,hist-active_loans-size_1585_2512,hist-active_loans-size_2512_3981,hist-active_loans-size_3981_6310,hist-active_loans-size_6310_10000,hist-active_loans-size_10000_15849,hist-active_loans-size_15849_25119,hist-active_loans-size_25119_39811,hist-active_loans-size_39811_63096,hist-active_loans-size_63096_100000,hist-defaulted_loans-ltv_0.0_0.1,hist-defaulted_loans-ltv_0.1_0.2,hist-defaulted_loans-ltv_0.2_0.3,hist-defaulted_loans-ltv_0.3_0.4,hist-defaulted_loans-ltv_0.4_0.5,hist-defaulted_loans-ltv_0.5_0.6,hist-defaulted_loans-ltv_0.6_0.7,hist-defaulted_loans-ltv_0.7_0.8,hist-defaulted_loans-ltv_0.8_0.9,hist-defaulted_loans-ltv_0.9_1.0,hist-defaulted_loans-duration_0.0_0.1,hist-defaulted_loans-duration_0.1_0.2,hist-defaulted_loans-duration_0.2_0.3,hist-defaulted_loans-duration_0.3_0.4,hist-defaulted_loans-duration_0.4_0.5,hist-defaulted_loans-duration_0.5_0.6,hist-defaulted_loans-duration_0.6_0.7,hist-defaulted_loans-duration_0.7_0.8,hist-defaulted_loans-duration_0.8_0.9,hist-defaulted_loans-duration_0.9_1.0,hist-defaulted_loans-start_0.0_0.1,hist-defaulted_loans-start_0.1_0.2,hist-defaulted_loans-start_0.2_0.3,hist-defaulted_loans-start_0.3_0.4,hist-defaulted_loans-start_0.4_0.5,hist-defaulted_loans-start_0.5_0.6,hist-defaulted_loans-start_0.6_0.7,hist-defaulted_loans-start_0.7_0.8,hist-defaulted_loans-start_0.8_0.9,hist-defaulted_loans-start_0.9_1.0,hist-defaulted_loans-size_1000_1585,hist-defaulted_loans-size_1585_2512,hist-defaulted_loans-size_2512_3981,hist-defaulted_loans-size_3981_6310,hist-defaulted_loans-size_6310_10000,hist-defaulted_loans-size_10000_15849,hist-defaulted_loans-size_15849_25119,hist-defaulted_loans-size_25119_39811,hist-defaulted_loans-size_39811_63096,hist-defaulted_loans-size_63096_100000,hist-repaid_loans-ltv_0.0_0.1,hist-repaid_loans-ltv_0.1_0.2,hist-repaid_loans-ltv_0.2_0.3,hist-repaid_loans-ltv_0.3_0.4,hist-repaid_loans-ltv_0.4_0.5,hist-repaid_loans-ltv_0.5_0.6,hist-repaid_loans-ltv_0.6_0.7,hist-repaid_loans-ltv_0.7_0.8,hist-repaid_loans-ltv_0.8_0.9,hist-repaid_loans-ltv_0.9_1.0,hist-repaid_loans-duration_0.0_0.1,hist-repaid_loans-duration_0.1_0.2,hist-repaid_loans-duration_0.2_0.3,hist-repaid_loans-duration_0.3_0.4,hist-repaid_loans-duration_0.4_0.5,hist-repaid_loans-duration_0.5_0.6,hist-repaid_loans-duration_0.6_0.7,hist-repaid_loans-duration_0.7_0.8,hist-repaid_loans-duration_0.8_0.9,hist-repaid_loans-duration_0.9_1.0,hist-repaid_loans-start_0.0_0.1,hist-repaid_loans-start_0.1_0.2,hist-repaid_loans-start_0.2_0.3,hist-repaid_loans-start_0.3_0.4,hist-repaid_loans-start_0.4_0.5,hist-repaid_loans-start_0.5_0.6,hist-repaid_loans-start_0.6_0.7,hist-repaid_loans-start_0.7_0.8,hist-repaid_loans-start_0.8_0.9,hist-repaid_loans-start_0.9_1.0,hist-repaid_loans-size_1000_1585,hist-repaid_loans-size_1585_2512,hist-repaid_loans-size_2512_3981,hist-repaid_loans-size_3981_6310,hist-repaid_loans-size_6310_10000,hist-repaid_loans-size_10000_15849,hist-repaid_loans-size_15849_25119,hist-repaid_loans-size_25119_39811,hist-repaid_loans-size_39811_63096,hist-repaid_loans-size_63096_100000,hist-loans-ltv_0.0_0.1,hist-loans-ltv_0.1_0.2,hist-loans-ltv_0.2_0.3,hist-loans-ltv_0.3_0.4,hist-loans-ltv_0.4_0.5,hist-loans-ltv_0.5_0.6,hist-loans-ltv_0.6_0.7,hist-loans-ltv_0.7_0.8,hist-loans-ltv_0.8_0.9,hist-loans-ltv_0.9_1.0,hist-loans-duration_0.0_0.1,hist-loans-duration_0.1_0.2,hist-loans-duration_0.2_0.3,hist-loans-duration_0.3_0.4,hist-loans-duration_0.4_0.5,hist-loans-duration_0.5_0.6,hist-loans-duration_0.6_0.7,hist-loans-duration_0.7_0.8,hist-loans-duration_0.8_0.9,hist-loans-duration_0.9_1.0,hist-loans-start_0.0_0.1,hist-loans-start_0.1_0.2,hist-loans-start_0.2_0.3,hist-loans-start_0.3_0.4,hist-loans-start_0.4_0.5,hist-loans-start_0.5_0.6,hist-loans-start_0.6_0.7,hist-loans-start_0.7_0.8,hist-loans-start_0.8_0.9,hist-loans-start_0.9_1.0,hist-loans-size_1000_1585,hist-loans-size_1585_2512,hist-loans-size_2512_3981,hist-loans-size_3981_6310,hist-loans-size_6310_10000,hist-loans-size_10000_15849,hist-loans-size_15849_25119,hist-loans-size_25119_39811,hist-loans-size_39811_63096,hist-loans-size_63096_100000,dist-loan_fees-ltv_0.0_0.1,dist-loan_fees-ltv_0.1_0.2,dist-loan_fees-ltv_0.2_0.3,dist-loan_fees-ltv_0.3_0.4,dist-loan_fees-ltv_0.4_0.5,dist-loan_fees-ltv_0.5_0.6,dist-loan_fees-ltv_0.6_0.7,dist-loan_fees-ltv_0.7_0.8,dist-loan_fees-ltv_0.8_0.9,dist-loan_fees-ltv_0.9_1.0,dist-loan_fees-duration_0.0_0.1,dist-loan_fees-duration_0.1_0.2,dist-loan_fees-duration_0.2_0.3,dist-loan_fees-duration_0.3_0.4,dist-loan_fees-duration_0.4_0.5,dist-loan_fees-duration_0.5_0.6,dist-loan_fees-duration_0.6_0.7,dist-loan_fees-duration_0.7_0.8,dist-loan_fees-duration_0.8_0.9,dist-loan_fees-duration_0.9_1.0,dist-loan_fees-start_0.0_0.1,dist-loan_fees-start_0.1_0.2,dist-loan_fees-start_0.2_0.3,dist-loan_fees-start_0.3_0.4,dist-loan_fees-start_0.4_0.5,dist-loan_fees-start_0.5_0.6,dist-loan_fees-start_0.6_0.7,dist-loan_fees-start_0.7_0.8,dist-loan_fees-start_0.8_0.9,dist-loan_fees-start_0.9_1.0,dist-loan_fees-size_1000_1585,dist-loan_fees-size_1585_2512,dist-loan_fees-size_2512_3981,dist-loan_fees-size_3981_6310,dist-loan_fees-size_6310_10000,dist-loan_fees-size_10000_15849,dist-loan_fees-size_15849_25119,dist-loan_fees-size_25119_39811,dist-loan_fees-size_39811_63096,dist-loan_fees-size_63096_100000
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87651,0,V2LendingPool,1,363.11110349325463,363.11110349185765,0.00036311110349325466,0.00036311110349185766,363.1111034916889,1.3984369218178472e-12,1.390203266378216e-09,1000000,1000363.1111034919,0.6497623992555467,0.6514676160953717,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,8,5,16,0,0,0,1,1,4,5,5,8,12,6,6,2,14,12,8,6,5,2,1,1,0,1,6,5,8,6,1,3,3,8,8,2,6,5,5,5,8,5,16,0,0,0,1,1,4,5,5,8,12,6,6,2,14,12,8,6,5,2,1,1,0,1,6,5,8,6,1,3,3,8,8,2,4.260587954421075e-30,9.361101348080113e-16,8.272705364382329e-11,0.003867385543439115,0.6390100845103279,4.461914658829043,358.00631136272335,0,0,0,0.0,4.623335485167216e-35,0.28049444511371935,0.1817906181377107,7.677824237442646,7.06393288419506,150.7652012957552,43.41545367826349,150.6259036838283,3.100502648952745,193.51480513407267,155.2618890869585,5.497375089811761,8.297701773004512,0.5392165414484358,0.00011586639298225006,5.416820138284372e-88,4.623335485167216e-35,0.0,0.0,0.02813189019337048,4.710990261906387,6.882922551418282,15.628526904961928,3.445206165140024,0.28049444511371935,0.05030289801489983,114.16440203177551,115.08399487676107,102.83613146640369
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87652,1,V2LendingPool,1,361.03477313322946,361.0347731343936,0.00036103477313322946,0.0003610347731343936,361.0347731347898,-6.80788758700146e-13,-1.1676678225158473e-09,1000000,1000361.0347731344,0.6562398768883628,0.6588648173338227,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,5,6,12,0,0,0,0,0,2,1,6,7,8,5,6,1,12,10,5,5,1,1,2,0,0,0,1,2,1,6,4,2,6,3,4,7,3,1,5,4,5,6,12,0,0,0,0,0,2,1,6,7,8,5,6,1,12,10,5,5,1,1,2,0,0,0,1,2,1,6,4,2,6,3,4,7,6.092986803913072e-48,2.1465038501471837e-17,6.193235071433102e-07,0.012939526590437893,2.8476648131712032,14.414808825966201,343.7593593497386,0,0,0,0.0,0.0,0.6767417511043895,0.1665952457772572,6.714333198561012,138.30325478940858,11.61383008857225,2.3054048412067343,26.537560959176346,174.71705226098322,228.38716462366685,72.50585214877765,12.097851441566124,47.20056792389739,4.929887210497246e-10,1.2719555600209173e-13,0.8433369963886579,0.0,0.0,0.0,5.441945295559385e-06,0.014499359805542062,0.1665952457772572,9.066225002573951,7.663668503967483,17.176212275753468,12.592575628818237,8.746100250537935,5.733435436787927,299.87545598882275
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87653,2,V2LendingPool,1,387.0139357447624,387.0139357453445,0.0003870139357447624,0.0003870139357453445,387.0139357454416,-4.1655567883935873e-13,-5.883178359839746e-10,1000000,1000387.0139357453,0.6263447194878711,0.6458728415679427,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,4,8,27,0,0,0,2,4,5,3,15,11,10,3,6,1,17,8,12,11,5,3,2,0,2,0,8,9,5,5,3,8,2,8,5,7,5,5,5,6,4,8,27,0,0,0,2,4,5,3,15,11,10,3,6,1,17,8,12,11,5,3,2,0,2,0,8,9,5,5,3,8,2,8,5,7,3.334417173374913e-29,5.0546838587913773e-20,1.2548948842847872e-06,9.673593707557554e-06,0.05798248883523195,23.774854283762522,363.18108804435525,0,0,0,8.233308214596741e-12,0.00499966381159045,0.5819244760673615,0.43400498288382583,38.094018805283774,39.22853935355307,44.43328568213779,12.361764049856049,251.27141480019142,0.6039839316484085,222.9262587076475,93.79281889753607,42.55967752512318,10.9654459420715,14.987704773672622,1.0882465293202932,0.6937763413049374,0.0,7.0287654354959365e-06,0.0,1.4970719413951983,2.665152773687691,0.0017642711959368464,5.952940036601533,12.978010920730899,3.8365593703853427,0.0029186226237365187,78.76671892959789,56.350899304314744,224.96189957490853
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87654,3,V2LendingPool,1,-1029.0001006718958,-6512.1449532103725,-0.0010290001006718957,-0.006512144953210373,252.8435527680624,8.123889084844748,5483.1448525385185,1000000,993487.8550467896,0.6566925676328204,0.6576537789385981,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,8,1,2,7,3,19,0,0,0,0,2,1,6,9,6,10,6,6,1,15,11,5,8,6,2,0,0,0,0,2,5,7,3,6,3,7,5,5,4,7,8,1,2,7,3,21,0,0,0,0,2,1,6,9,6,11,6,6,2,16,11,5,9,6,2,0,0,0,0,2,6,7,4,6,3,7,5,5,4,1.1588250924533347e-22,3.889628160290798e-14,1.6122981137371303e-08,8.360375967273212e-05,0.29032348645664,0.7900684701971303,266.7258006883279,0,0,0,0.0,0.0021285252928107674,2.0223925493253492e-05,4.569612239191596,6.613669312712055,75.68842559776483,66.63457121968862,21.584079646127492,79.57445867409389,13.139310826067607,137.75914091969216,29.495642537642887,41.9294431321106,54.35909612663393,2.6347967253434925,1.6281568234413013,0.0,0.0,0.0,0.0,2.4399099487211693,1.8395110425218775,1.6204793944010492,13.434657017259513,2.5333678885419606,3.848289489660476,53.7905985193715,100.47886588240581,41.03181424850159,46.78878283347945
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87655,4,V2LendingPool,1,660.8597163105151,660.85971631133,0.0006608597163105151,0.00066085971631133,660.8597163117831,-5.471179065352771e-13,-7.833140248144912e-10,1000000,1000660.8597163113,0.6123206488734035,0.6137580635996538,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,5,4,4,27,0,0,0,0,2,2,7,7,9,8,9,7,3,20,11,11,3,3,4,2,0,0,0,10,4,4,5,6,6,6,3,7,3,6,5,3,5,4,4,27,0,0,0,0,2,2,7,7,9,8,9,7,3,20,11,11,3,3,4,2,0,0,0,10,4,4,5,6,6,6,3,7,3,5.994970374464254e-36,2.2192999837626138e-14,1.7003602802744566e-09,0.0001869375794352516,0.008579418772154606,4.1745092392455225,656.6764407144858,0,0,0,0.0,0.001490046119664122,0.014491337007652469,10.34145466180658,13.009235125715177,45.463462500141816,17.406800575578227,37.53207493226094,295.82683887513497,241.26386825801814,365.12462029611527,272.1071317484642,9.407702170093346,0.014491336719489213,10.192880061735654,4.011436384489008,0.0014543141662203322,0.0,0.0,0.0,2.5908447184070473,5.445910184429184,5.9689063474514485,16.645841640711822,30.136244750055766,46.24670966999316,77.2003787505707,18.371380053392805,33.0953195625983,425.158180634173
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87656,5,V2LendingPool,1,323.14397410850506,323.1439741102513,0.0003231439741085051,0.0003231439741102513,323.14397411032644,-1.4788170688007085e-12,-1.7283410661928827e-09,1000000,1000323.1439741103,0.657383728916145,0.6724435669655243,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,11,9,7,10,25,0,0,0,2,2,7,10,6,17,13,15,5,5,28,21,6,13,7,4,2,0,1,0,12,10,9,9,6,8,9,12,4,3,7,13,11,9,7,10,25,0,0,0,2,2,7,10,6,17,13,15,5,5,28,21,6,13,7,4,2,0,1,0,12,10,9,9,6,8,9,12,4,3,1.9146309477183655e-37,7.217228327580434e-14,9.80582970660318e-08,0.0012746336856817434,0.19222820828304255,11.168143494877725,311.7823276754215,0,0,0,2.526351092569697e-06,6.571881583616111e-09,0.07087434906577342,8.657869463722044,1.3937026658313663,15.405366661202475,40.77680998365423,177.9131331561803,1.9316964069776392,76.99451889076963,236.1143581057508,59.02090047082886,19.02401136990077,1.0842455844281422,1.2330355248577611,6.667423054513234,1.0279103562872733e-38,0.0,4.689628812012854e-11,0.0,7.431234734504677,2.499225856577018,10.683118156798118,10.454164728146372,25.196753537173866,44.882940109189455,62.646923250008875,59.63559765416425,6.667423047988249,93.04659303577549
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87657,6,V2LendingPool,1,-1689.7923449339578,-93583.20315428765,-0.0016897923449339578,-0.09358320315428766,185.9559467630675,121.95308248973458,91893.41080935374,1000000,906416.7968457123,0.7011132688943456,0.6924006524446042,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,3,0,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,3,9,5,8,11,5,16,0,0,0,1,2,5,6,11,7,8,8,6,3,14,15,12,8,3,1,4,0,0,0,9,4,9,6,4,6,6,5,4,4,3,9,5,8,11,5,21,0,0,0,1,2,5,6,11,7,8,10,9,3,18,16,12,8,3,1,4,0,0,0,10,4,9,8,4,6,6,6,5,4,7.636905696746716e-51,6.361608968463563e-10,1.3255361705235451e-06,0.0002473703488487612,0.31916526847511845,4.148927001971641,367.6938470956398,0,0,0,3.3063152267383013e-61,9.347043485219247e-12,0.08834440857007647,1.7003908847158207e-05,7.736902457841081,1.042746372939825,52.48822475030334,71.08726420381161,236.19551215996717,3.5231767052564056,307.431068135897,55.67335318564993,7.923226904173278,0.9980213650512127,0.11791626685740203,0.0007082274413113145,0.01789397753742809,0.0,0.0,0.0,2.7415746326653436,1.6040885971766912,11.227695941764171,22.00316389453242,0.9139719792074265,0.017896312005003034,9.72554952204484,166.8674324598842,157.06072856676613,8.615656140698723e-05
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87658,7,V2LendingPool,1,432.62783058115747,432.62783058115747,0.00043262783058115744,0.00043262783058115744,432.62783058137086,-7.993605777301127e-15,-1.0896116019305363e-11,1000000,1000432.6278305812,0.6903630038518227,0.6990323144026525,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,3,2,19,0,0,0,0,3,1,4,7,9,5,10,3,1,16,10,8,2,3,2,1,0,1,0,3,1,4,3,6,5,7,3,6,5,9,3,7,0,3,2,19,0,0,0,0,3,1,4,7,9,5,10,3,1,16,10,8,2,3,2,1,0,1,0,3,1,4,3,6,5,7,3,6,5,1.967935611222546e-26,7.071993897876419e-18,3.073968279937825e-06,0.0,0.00672899404089888,3.6319701380205895,428.98912837534107,0,0,0,0.0,0.008271887932141606,0.015340754848170962,0.46947600754200103,8.208642581514818,59.410341178576495,71.1122388189734,233.21523054999798,3.6166293884415297,56.57165941354433,350.2773649613174,9.515317583368782,67.46077300734481,3.1868850025473163,2.1686311714295847,2.3034903008295536e-26,0.015340754848170962,0.0,0.00351810051474737,0.0,0.3361199749668331,0.7581132760783255,4.549748626421403,2.9948490253766678,5.138775978900481,1.8890620669329488,124.18115088374314,30.90789288496573,103.85542524465136,158.01669261933398
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87659,8,V2LendingPool,1,534.4025767528219,534.402576753404,0.0005344025767528219,0.0005344025767534039,534.4025767532963,-4.121147867408581e-13,-5.36835377764509e-10,1000000,1000534.4025767534,0.6953685884200067,0.697009804377795,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,6,3,6,29,0,0,0,1,2,5,6,10,11,4,11,8,2,15,18,7,8,3,5,2,2,0,0,5,5,9,4,3,3,15,7,4,5,3,5,8,6,3,6,29,0,0,0,1,2,5,6,10,11,4,11,8,2,15,18,7,8,3,5,2,2,0,0,5,5,9,4,3,3,15,7,4,5,1.6523990726463616e-26,1.1993790086985572e-10,2.5787224362603128e-06,0.0004287776747527537,0.10365506148100989,1.1340108231013177,533.164479512197,0,0,0,9.539673775084878e-10,0.00017618951432474676,1.5778307597749892,1.0833978318645667,24.992512777137524,4.312892090594323,113.475444154999,179.8801475347475,182.07420059590103,27.005974817809186,220.3818051355363,219.0038078991006,80.61319800214872,4.261838688078829,8.483335181512695,0.08076108714438332,1.3294595432797194,0.24837121649519325,0.0,0.0,1.7217007259714614,1.1474523192584072,14.13190177469814,4.8646395193426475,49.31944542358716,1.1203493719094012e-06,78.94285615334142,213.6802175459688,169.1848540441548,1.4095081266242178
0.65,bsm,0.7,parabolic,parabolic,1.0,2022-09-26,87660,9,V2LendingPool,1,290.2180776692694,290.218077667756,0.0002902180776692694,0.000290218077667756,290.2180776679726,1.085354028873553e-12,1.5261824496410658e-09,1000000,1000290.2180776678,0.6308921517920751,0.6455492138302459,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,5,5,4,20,0,0,0,0,3,5,3,7,8,12,9,7,3,7,25,9,8,1,2,2,2,1,0,7,6,6,6,6,8,2,5,3,8,3,11,9,5,5,4,20,0,0,0,0,3,5,3,7,8,12,9,7,3,7,25,9,8,1,2,2,2,1,0,7,6,6,6,6,8,2,5,3,8,5.6074632808094635e-31,6.070019994910609e-17,3.4257947922133685e-06,0.0008505875323433922,0.13514057628498255,0.7765305546588205,289.30555252370164,0,0,0,0.0,6.48031650597887e-08,1.448606269549795,0.1699318736635533,8.919071848972623,0.0003087232853273259,157.9969096485879,8.015109949272565,92.21782484790302,21.450314441934704,48.37101656632475,191.6716218491627,2.6171823903487867,47.39707728835514,6.4096102255907346e-09,0.1610083082080239,0.00017119436044705377,4.7256700942678596e-63,6.48031650597887e-08,0.0,4.556454729572428,0.4353631999817784,7.243276624361039,8.012955588475274,21.83415924136508,37.46738608217349,1.9177669360538177e-12,97.43418271919218,44.96839658746514,68.26590289538429
