max_ltv,fee_model,borrower_demand,loan_start_type,loan_duration_type,volatility_factor,start_time,seed,mc_iteration,lending_pool,cycle_number,pnl,liquidity_change,pnl_ratio,liquidity_change_ratio,total_earned_fees,total_reclaimed_collateral,collateral_value,initial_liquidity,final_liquidity,average_utilization,normalized_utilization,num_lans,hist-active_loans-ltv_0.0_0.1,hist-active_loans-ltv_0.1_0.2,hist-active_loans-ltv_0.2_0.3,hist-active_loans-ltv_0.3_0.4,hist-active_loans-ltv_0.4_0.5,hist-active_loans-ltv_0.5_0.6,hist-active_loans-ltv_0.6_0.7,hist-active_loans-ltv_0.7_0.8,hist-active_loans-ltv_0.8_0.9,hist-active_loans-ltv_0.9_1.0,hist-active_loans-duration_0.0_0.1,hist-active_loans-duration_0.1_0.2,hist-active_loans-duration_0.2_0.3,hist-active_loans-duration_0.3_0.4,hist-active_loans-duration_0.4_0.5,hist-active_loans-duration_0.5_0.6,hist-active_loans-duration_0.6_0.7,hist-active_loans-duration_0.7_0.8,hist-active_loans-duration_0.8_0.9,hist-active_loans-duration_0.9_1.0,hist-active_loans-start_0.0_0.1,hist-active_loans-start_0.1_0.2,hist-active_loans-start_0.2_0.3,hist-active_loans-start_0.3_0.4,hist-active_loans-start_0.4_0.5,hist-active_loans-start_0.5_0.6,hist-active_loans-start_0.6_0.7,hist-active_loans-start_0.7_0.8,hist-active_loans-start_0.8_0.9,hist-active_loans-start_0.9_1.0,hist-active_loans-size_1000_1585,hist-active_loans-size_1585_2512,hist-active_loans-size_2512_3981,hist-active_loans-size_3981_6310,hist-active_loans-size_6310_10000,hist-active_loans-size_10000_15849,hist-active_loans-size_15849_25119,hist-active_loans-size_25119_39811,hist-active_loans-size_39811_63096,hist-active_loans-size_63096_100000,hist-defaulted_loans-ltv_0.0_0.1,hist-defaulted_loans-ltv_0.1_0.2,hist-defaulted_loans-ltv_0.2_0.3,hist-defaulted_loans-ltv_0.3_0.4,hist-defaulted_loans-ltv_0.4_0.5,hist-defaulted_loans-ltv_0.5_0.6,hist-defaulted_loans-ltv_0.6_0.7,hist-defaulted_loans-ltv_0.7_0.8,hist-defaulted_loans-ltv_0.8_0.9,hist-defaulted_loans-ltv_0.9_1.0,hist-defaulted_loans-duration_0.0_0.1,hist-defaulted_loans-duration_0.1_0.2,hist-defaulted_loans-duration_0.2_0.3,hist-defaulted_loans-duration_0.3_0.4,hist-defaulted_loans-duration_0.4_0.5,hist-defaulted_loans-duration_0.5_0.6,hist-defaulted_loans-duration_0.6_0.7,hist-defaulted_loans-duration_0.7_0.8,hist-defaulted_loans-duration_0.8_0.9,hist-defaulted_loans-duration_0.9_1.0,hist-defaulted_loans-start_0.0_0.1,hist-defaulted_loans-start_0.1_0.2,hist-defaulted_loans-start_0.2_0.3,hist-defaulted_loans-start_0.3_0.4,hist-defaulted_loans-start_0.4_0.5,hist-defaulted_loans-start_0.5_0.6,hist-defaulted_loans-start_0.6_0.7,hist-defaulted_loans-start_0.7_0.8,hist-defaulted_loans-start_0.8_0.9,hist-defaulted_loans-start_0.9_1.0,hist-defaulted_loans-size_1000_1585,hist-defaulted_loans-size_1585_2512,hist-defaulted_loans-size_2512_3981,hist-defaulted_loans-size_3981_6310,hist-defaulted_loans-size_6310_10000,hist-defaulted_loans-size_10000_15849,hist-defaulted_loans-size_15849_25119,hist-defaulted_loans-size_25119_39811,hist-defaulted_loans-size_39811_63096,hist-defaulted_loans-size_63096_100000,hist-repaid_loans-ltv_0.0_0.1,hist-repaid_loans-ltv_0.1_0.2,hist-repaid_loans-ltv_0.2_0.3,hist-repaid_loans-ltv_0.3_0.4,hist-repaid_loans-ltv_0.4_0.5,hist-repaid_loans-ltv_0.5_0.6,hist-repaid_loans-ltv_0.6_0.7,hist-repaid_loans-ltv_0.7_0.8,hist-repaid_loans-ltv_0.8_0.9,hist-repaid_loans-ltv_0.9_1.0,hist-repaid_loans-duration_0.0_0.1,hist-repaid_loans-duration_0.1_0.2,hist-repaid_loans-duration_0.2_0.3,hist-repaid_loans-duration_0.3_0.4,hist-repaid_loans-duration_0.4_0.5,hist-repaid_loans-duration_0.5_0.6,hist-repaid_loans-duration_0.6_0.7,hist-repaid_loans-duration_0.7_0.8,hist-repaid_loans-duration_0.8_0.9,hist-repaid_loans-duration_0.9_1.0,hist-repaid_loans-start_0.0_0.1,hist-repaid_loans-start_0.1_0.2,hist-repaid_loans-start_0.2_0.3,hist-repaid_loans-start_0.3_0.4,hist-repaid_loans-start_0.4_0.5,hist-repaid_loans-start_0.5_0.6,hist-repaid_loans-start_0.6_0.7,hist-repaid_loans-start_0.7_0.8,hist-repaid_loans-start_0.8_0.9,hist-repaid_loans-start_0.9_1.0,hist-repaid_loans-size_1000_1585,hist-repaid_loans-size_1585_2512,hist-repaid_loans-size_2512_3981,hist-repaid_loans-size_3981_6310,hist-repaid_loans-size_6310_10000,hist-repaid_loans-size_10000_15849,hist-repaid_loans-size_15849_25119,hist-repaid_loans-size_25119_39811,hist-repaid_loans-size_39811_63096,hist-repaid_loans-size_63096_100000,hist-loans-ltv_0.0_0.1,hist-loans-ltv_0.1_0.2,hist-loans-ltv_0.2_0.3,hist-loans-ltv_0.3_0.4,hist-loans-ltv_0.4_0.5,hist-loans-ltv_0.5_0.6,hist-loans-ltv_0.6_0.7,hist-loans-ltv_0.7_0.8,hist-loans-ltv_0.8_0.9,hist-loans-ltv_0.9_1.0,hist-loans-duration_0.0_0.1,hist-loans-duration_0.1_0.2,hist-loans-duration_0.2_0.3,hist-loans-duration_0.3_0.4,hist-loans-duration_0.4_0.5,hist-loans-duration_0.5_0.6,hist-loans-duration_0.6_0.7,hist-loans-duration_0.7_0.8,hist-loans-duration_0.8_0.9,hist-loans-duration_0.9_1.0,hist-loans-start_0.0_0.1,hist-loans-start_0.1_0.2,hist-loans-start_0.2_0.3,hist-loans-start_0.3_0.4,hist-loans-start_0.4_0.5,hist-loans-start_0.5_0.6,hist-loans-start_0.6_0.7,hist-loans-start_0.7_0.8,hist-loans-start_0.8_0.9,hist-loans-start_0.9_1.0,hist-loans-size_1000_1585,hist-loans-size_1585_2512,hist-loans-size_2512_3981,hist-loans-size_3981_6310,hist-loans-size_6310_10000,hist-loans-size_10000_15849,hist-loans-size_15849_25119,hist-loans-size_25119_39811,hist-loans-size_39811_63096,hist-loans-size_63096_100000,dist-loan_fees-ltv_0.0_0.1,dist-loan_fees-ltv_0.1_0.2,dist-loan_fees-ltv_0.2_0.3,dist-loan_fees-ltv_0.3_0.4,dist-loan_fees-ltv_0.4_0.5,dist-loan_fees-ltv_0.5_0.6,dist-loan_fees-ltv_0.6_0.7,dist-loan_fees-ltv_0.7_0.8,dist-loan_fees-ltv_0.8_0.9,dist-loan_fees-ltv_0.9_1.0,dist-loan_fees-duration_0.0_0.1,dist-loan_fees-duration_0.1_0.2,dist-loan_fees-duration_0.2_0.3,dist-loan_fees-duration_0.3_0.4,dist-loan_fees-duration_0.4_0.5,dist-loan_fees-duration_0.5_0.6,dist-loan_fees-duration_0.6_0.7,dist-loan_fees-duration_0.7_0.8,dist-loan_fees-duration_0.8_0.9,dist-loan_fees-duration_0.9_1.0,dist-loan_fees-start_0.0_0.1,dist-loan_fees-start_0.1_0.2,dist-loan_fees-start_0.2_0.3,dist-loan_fees-start_0.3_0.4,dist-loan_fees-start_0.4_0.5,dist-loan_fees-start_0.5_0.6,dist-loan_fees-start_0.6_0.7,dist-loan_fees-start_0.7_0.8,dist-loan_fees-start_0.8_0.9,dist-loan_fees-start_0.9_1.0,dist-loan_fees-size_1000_1585,dist-loan_fees-size_1585_2512,dist-loan_fees-size_2512_3981,dist-loan_fees-size_3981_6310,dist-loan_fees-size_6310_10000,dist-loan_fees-size_10000_15849,dist-loan_fees-size_15849_25119,dist-loan_fees-size_25119_39811,dist-loan_fees-size_39811_63096,dist-loan_fees-size_63096_100000
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95739,0,V2LendingPool,1,483.52243665070273,483.5224366514012,0.00048352243665070275,0.00048352243665140124,483.5224366514128,-6.536993168992922e-13,-7.078377265071566e-10,1000000,1000483.5224366514,0.49787569543148913,0.4991050668806863,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,6,23,0,0,0,0,0,0,3,3,4,4,8,7,7,4,1,6,12,7,5,1,5,2,2,1,0,4,4,4,3,4,8,1,6,4,3,2,7,3,6,23,0,0,0,0,0,0,3,3,4,4,8,7,7,4,1,6,12,7,5,1,5,2,2,1,0,4,4,4,3,4,8,1,6,4,3,4.760784590022303,108.32610670594872,39.29942646053943,30.456118235601323,300.68000065930113,0,0,0,0,0,0.0,7.542817380124612,31.99249584197527,9.461087525123045,19.389903872757444,80.63905264206835,72.06427162876288,139.79344001298537,69.89903057414432,52.74033717347161,87.58485717270075,162.3223707258117,129.30394933394666,49.39453014938686,26.856957305596975,12.421689281455238,5.341507062779075,10.020580732322244,0.27599488741335404,0.0,2.7853837465363136,4.085287648872275,7.628629779336563,6.946956311795305,16.35351842969083,46.451839290931574,13.929961494928417,104.50101080378673,131.52292592491506,149.31692322061983
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95740,1,V2LendingPool,1,503.56173880491406,503.561738802935,0.0005035617388049141,0.000503561738802935,503.5617388030069,1.0409451078885468e-12,2.025133903365743e-09,1000000,1000503.5617388029,0.4974161665186486,0.4991006142441766,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,5,30,0,0,0,0,0,1,3,2,6,12,13,4,6,4,0,12,9,13,9,2,1,2,1,2,0,3,6,7,5,7,5,5,1,6,6,6,7,3,5,30,0,0,0,0,0,1,3,2,6,12,13,4,6,4,0,12,9,13,9,2,1,2,1,2,0,3,6,7,5,7,5,5,1,6,6,40.930831415056595,40.99686871241051,57.20205356580118,72.00120675794085,292.4307783517977,0,0,0,0,0,0.1979350361989628,20.53957302179564,2.6595426937595676,87.43198176298318,142.64217906441138,153.9364020090585,12.567287039709544,39.27728519330141,44.30955298178874,0.0,102.0056754009215,153.51565905528068,77.7532800478487,80.4783986064338,35.71076538051076,22.643897866527873,19.43155445344371,8.969851425694356,3.0526565663455383,0.0,2.5831715897449787,7.533050437616845,12.286647320680471,15.14735664626678,24.46699742736903,41.1139544167264,46.4343846297348,13.86013504506459,135.66581565336665,204.47022563643634
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95741,2,V2LendingPool,1,480.857492026058,480.85749202780426,0.00048085749202605803,0.00048085749202780425,480.8574920278279,-1.078248601515952e-12,-1.7474617466895684e-09,1000000,1000480.8574920278,0.4875770357871788,0.48907085069092804,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,30,0,0,0,0,0,2,4,3,6,5,8,11,7,2,4,15,15,8,2,3,3,2,2,1,1,8,6,4,0,4,11,6,4,3,6,2,6,8,6,30,0,0,0,0,0,2,4,3,6,5,8,11,7,2,4,15,15,8,2,3,3,2,2,1,1,8,6,4,0,4,11,6,4,3,6,2.428424822022931,104.64767101813356,42.84450493887215,65.38431765016679,265.5525735986324,0,0,0,0,0,8.006425595086345,15.002833047258877,5.116261251875102,77.5139092905374,20.295899426256174,131.87281439948455,62.92091660546444,100.95099190106157,28.064280517606505,31.11315999319683,177.25638605341965,175.68863115752978,46.44175417537867,2.3100933366116667,32.59873529021738,14.168222270845877,24.788564559508732,4.511032611122494,0.40058412212692784,2.6934884510666093,6.385061608075233,7.499462590450962,6.697212836908561,0.0,21.38344493089452,71.03425324670887,68.31481038280994,64.49353010318389,60.36460819487872,174.68510813391708
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95742,3,V2LendingPool,1,468.6529652249301,468.65296522481367,0.0004686529652249301,0.00046865296522481366,468.6529652244446,5.684341886080802e-14,7.465754919141066e-11,1000000,1000468.6529652248,0.48278694795115,0.48421947450646835,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,8,23,0,0,0,0,0,1,2,4,3,8,6,6,9,2,3,14,12,6,3,3,2,3,1,0,0,5,3,6,5,3,3,3,5,4,7,4,1,8,8,23,0,0,0,0,0,1,2,4,3,8,6,6,9,2,3,14,12,6,3,3,2,3,1,0,0,5,3,6,5,3,3,3,5,4,7,58.74856013532195,2.29071425206323,92.73512390890947,99.69324377425426,215.18532315389564,0,0,0,0,0,5.120278906470342,31.921482964813165,40.16496288830207,8.884177077621203,70.38721424390258,52.071494599602865,61.538390894693705,116.42396024131679,10.371623079385868,71.76938032833591,141.78592055295823,105.20488015877888,62.806558258364554,60.77904814404272,34.14081085104947,22.80293386043143,22.914706703715815,18.218106695103376,0.0,0.0,3.7229398032439773,2.4888402707846797,9.835541668196308,15.177726961559253,15.997163430406086,22.06363982712798,29.911752129158884,89.96386746815696,97.39662592677884,182.0948677390315
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95743,4,V2LendingPool,1,466.2485199428629,466.2485199429793,0.0004662485199428629,0.00046624851994297935,466.24851994278185,-1.3677947663381929e-13,-1.5322482847357417e-10,1000000,1000466.248519943,0.47822877600806146,0.4794791258541407,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,26,0,0,0,0,0,0,1,6,9,5,6,4,6,2,1,7,9,5,7,3,6,2,1,0,0,6,1,4,3,3,5,3,7,5,3,2,3,4,5,26,0,0,0,0,0,0,1,6,9,5,6,4,6,2,1,7,9,5,7,3,6,2,1,0,0,6,1,4,3,3,5,3,7,5,3,46.666385035802506,6.595401975651619,61.34182521904572,63.08480076896999,288.56010694331206,0,0,0,0,0,0.0,9.070067806930137,19.29939459289217,75.05550065852145,29.053605434945204,44.46967056368447,98.93025449180041,125.7495003804204,63.501917731973975,1.1186082816135965,57.031577295347724,196.69013896683904,62.06813160517824,72.04893953216789,25.881540233124998,28.067207338127886,21.43237068201327,3.028614289982762,0.0,0.0,3.7265071767237163,0.8790565537413512,7.595697580582965,6.35960864498052,14.740480569457027,26.7485910377184,33.40112929571236,89.33102189090471,127.76718255894323,155.69924463401753
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95744,5,V2LendingPool,1,477.5733036448946,477.57330364582594,0.0004775733036448946,0.00047757330364582595,477.573303646046,-6.163958232718869e-13,-8.793586765930619e-10,1000000,1000477.5733036458,0.4891017776225892,0.4906372261075721,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,27,0,0,0,0,0,0,1,7,8,6,7,3,4,8,1,16,8,6,3,2,4,3,2,1,0,4,6,3,6,3,4,3,9,3,4,4,3,6,5,27,0,0,0,0,0,0,1,7,8,6,7,3,4,8,1,16,8,6,3,2,4,3,2,1,0,4,6,3,6,3,4,3,9,3,4,53.90052521014989,25.26331716885624,61.237524034872514,98.39137672390373,238.7805605082636,0,0,0,0,0,0.0,2.6412261162868145,39.4717966997089,66.65136832154954,82.63336420938599,55.68333120144829,40.46413645726834,25.227715209453656,153.59685942874353,11.203506002200921,240.27255950010667,75.75445716520223,48.40892302206895,34.03555154032068,13.526160108452817,50.806941149182435,5.748626865464196,6.3788581789611705,2.6412261162868145,0.0,3.170924595195617,6.743104819118246,5.023729519047633,14.913769878572467,10.846340655489437,22.67154505752754,34.25802357626817,148.85545964118057,55.24539660834235,175.84500929530392
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95745,6,V2LendingPool,1,478.87836108438205,478.87836108519696,0.00047887836108438203,0.00047887836108519697,478.8783610854207,-6.963318810448982e-13,-8.020666253437272e-10,1000000,1000478.8783610852,0.49056180594423027,0.4918729419824844,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,7,23,0,0,0,0,0,0,2,2,4,7,4,5,6,6,3,13,8,7,4,3,3,1,0,0,0,5,3,8,3,5,1,1,5,2,6,3,4,2,7,23,0,0,0,0,0,0,2,2,4,7,4,5,6,6,3,13,8,7,4,3,3,1,0,0,0,5,3,8,3,5,1,1,5,2,6,40.49514594212289,11.793486888749314,16.143938797405536,93.2370997410867,317.20868971605626,0,0,0,0,0,0.0,4.112911239140083,28.556719730507787,60.5506980540448,71.79675634212825,56.58869560725359,37.15960172041111,108.4838019436818,101.67309964467705,9.956076803576137,211.85230875414675,136.04503032206483,27.56423105424536,29.69249674029962,5.499461729063431,41.6129178812168,26.61191460438385,0.0,0.0,0.0,4.489830230019318,4.389317665691636,16.075425456724798,8.749214934483849,22.53624662111858,7.508126915251261,2.730776450972975,97.68466717909266,49.68960163123097,265.0251540008346
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95746,7,V2LendingPool,1,459.861099516158,459.8610995145282,0.000459861099516158,0.0004598610995145282,459.8610995150529,8.775202786637237e-13,1.5903834430781873e-09,1000000,1000459.8610995145,0.4716004454455952,0.4728400237216298,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,14,0,0,0,0,0,2,1,0,4,5,4,10,3,4,3,14,8,5,3,4,0,1,1,0,0,4,6,1,4,1,4,5,3,5,3,4,5,6,7,14,0,0,0,0,0,2,1,0,4,5,4,10,3,4,3,14,8,5,3,4,0,1,1,0,0,4,6,1,4,1,4,5,3,5,3,60.3673540544655,17.487084362873887,50.260615953269024,179.05355890672487,152.6924862377196,0,0,0,0,0,0.29283529882615233,8.281771636387418,0.0,31.40550384839683,94.0200229244299,24.861660610732674,126.9318869384658,69.84333543355069,97.74617549882913,6.477907325434323,241.48853173468063,96.55491849740531,39.7042495441727,40.384427019455664,40.75454301921575,0.0,0.7880367084593312,0.18639299166346687,0.0,0.0,2.843486681279042,6.5084418886994335,1.0533642879135419,13.403253764871941,3.427389872923726,35.60692733403902,62.39989726832413,74.86816539195215,133.18167918079476,126.56849384425513
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95747,8,V2LendingPool,1,443.2026541591622,443.202654159395,0.0004432026541591622,0.000443202654159395,443.2026541594124,-2.7711166694643907e-13,-2.888726230009865e-10,1000000,1000443.2026541594,0.455537958231797,0.45662584619825036,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,14,0,0,0,0,0,0,0,2,0,5,3,3,6,1,2,7,5,3,6,1,0,0,0,0,0,1,2,3,2,1,0,2,4,4,3,1,2,1,4,14,0,0,0,0,0,0,0,2,0,5,3,3,6,1,2,7,5,3,6,1,0,0,0,0,0,1,2,3,2,1,0,2,4,4,3,11.292588505371036,25.889561204139994,0.8665017906933312,25.782186939259766,379.37181571994836,0,0,0,0,0,0.0,0.0,7.162264526753041,0.0,37.73759448336287,35.885990659144156,73.00424692475221,169.69408879706504,66.98109926086082,52.737369507474384,161.88443597559302,169.72625246130562,79.85400501219681,25.288305331824468,6.44965537849257,0.0,0.0,0.0,0.0,0.0,0.6464296839806288,1.5791109389538023,7.003091685084568,5.900504282695584,6.869058570610732,0.0,17.742243883863605,85.59933538950266,130.41064169817088,187.45223802655005
0.5,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95748,9,V2LendingPool,1,471.1039742260473,471.10397422360256,0.0004711039742260473,0.00047110397422360257,471.1039742236449,1.5916157281026244e-12,2.4105952315703503e-09,1000000,1000471.1039742236,0.47602805055733177,0.4771983035170503,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,21,0,0,0,0,0,0,2,3,8,8,7,5,3,3,1,12,3,3,9,3,8,1,0,1,0,7,2,4,1,5,4,4,5,4,4,4,5,6,4,21,0,0,0,0,0,0,2,3,8,8,7,5,3,3,1,12,3,3,9,3,8,1,0,1,0,7,2,4,1,5,4,4,5,4,4,74.45582301511445,41.34159431330504,22.94887237783711,56.719798529748395,275.63788598763995,0,0,0,0,0,0.0,0.7406900778297882,17.253763055173504,65.67639912499097,107.71504700543503,93.16201438580114,70.37628367282164,18.74798912169291,95.77342500992728,1.6583627699726733,126.34016669294746,52.205126174900926,7.921410665118521,165.87072553129715,19.157160209681606,95.87038783276417,3.4701813119311233,0.0,0.26881580500400026,0.0,4.546657229735609,2.795456364168585,6.044426223135653,0.471874272825788,17.12094946693025,27.89025211472704,28.688879408006027,51.58070493627369,145.58158889247062,186.3831853153717
