max_ltv,fee_model,borrower_demand,loan_start_type,loan_duration_type,volatility_factor,start_time,seed,mc_iteration,lending_pool,cycle_number,pnl,liquidity_change,pnl_ratio,liquidity_change_ratio,total_earned_fees,total_reclaimed_collateral,collateral_value,initial_liquidity,final_liquidity,average_utilization,normalized_utilization,num_lans,hist-active_loans-ltv_0.0_0.1,hist-active_loans-ltv_0.1_0.2,hist-active_loans-ltv_0.2_0.3,hist-active_loans-ltv_0.3_0.4,hist-active_loans-ltv_0.4_0.5,hist-active_loans-ltv_0.5_0.6,hist-active_loans-ltv_0.6_0.7,hist-active_loans-ltv_0.7_0.8,hist-active_loans-ltv_0.8_0.9,hist-active_loans-ltv_0.9_1.0,hist-active_loans-duration_0.0_0.1,hist-active_loans-duration_0.1_0.2,hist-active_loans-duration_0.2_0.3,hist-active_loans-duration_0.3_0.4,hist-active_loans-duration_0.4_0.5,hist-active_loans-duration_0.5_0.6,hist-active_loans-duration_0.6_0.7,hist-active_loans-duration_0.7_0.8,hist-active_loans-duration_0.8_0.9,hist-active_loans-duration_0.9_1.0,hist-active_loans-start_0.0_0.1,hist-active_loans-start_0.1_0.2,hist-active_loans-start_0.2_0.3,hist-active_loans-start_0.3_0.4,hist-active_loans-start_0.4_0.5,hist-active_loans-start_0.5_0.6,hist-active_loans-start_0.6_0.7,hist-active_loans-start_0.7_0.8,hist-active_loans-start_0.8_0.9,hist-active_loans-start_0.9_1.0,hist-active_loans-size_1000_1585,hist-active_loans-size_1585_2512,hist-active_loans-size_2512_3981,hist-active_loans-size_3981_6310,hist-active_loans-size_6310_10000,hist-active_loans-size_10000_15849,hist-active_loans-size_15849_25119,hist-active_loans-size_25119_39811,hist-active_loans-size_39811_63096,hist-active_loans-size_63096_100000,hist-defaulted_loans-ltv_0.0_0.1,hist-defaulted_loans-ltv_0.1_0.2,hist-defaulted_loans-ltv_0.2_0.3,hist-defaulted_loans-ltv_0.3_0.4,hist-defaulted_loans-ltv_0.4_0.5,hist-defaulted_loans-ltv_0.5_0.6,hist-defaulted_loans-ltv_0.6_0.7,hist-defaulted_loans-ltv_0.7_0.8,hist-defaulted_loans-ltv_0.8_0.9,hist-defaulted_loans-ltv_0.9_1.0,hist-defaulted_loans-duration_0.0_0.1,hist-defaulted_loans-duration_0.1_0.2,hist-defaulted_loans-duration_0.2_0.3,hist-defaulted_loans-duration_0.3_0.4,hist-defaulted_loans-duration_0.4_0.5,hist-defaulted_loans-duration_0.5_0.6,hist-defaulted_loans-duration_0.6_0.7,hist-defaulted_loans-duration_0.7_0.8,hist-defaulted_loans-duration_0.8_0.9,hist-defaulted_loans-duration_0.9_1.0,hist-defaulted_loans-start_0.0_0.1,hist-defaulted_loans-start_0.1_0.2,hist-defaulted_loans-start_0.2_0.3,hist-defaulted_loans-start_0.3_0.4,hist-defaulted_loans-start_0.4_0.5,hist-defaulted_loans-start_0.5_0.6,hist-defaulted_loans-start_0.6_0.7,hist-defaulted_loans-start_0.7_0.8,hist-defaulted_loans-start_0.8_0.9,hist-defaulted_loans-start_0.9_1.0,hist-defaulted_loans-size_1000_1585,hist-defaulted_loans-size_1585_2512,hist-defaulted_loans-size_2512_3981,hist-defaulted_loans-size_3981_6310,hist-defaulted_loans-size_6310_10000,hist-defaulted_loans-size_10000_15849,hist-defaulted_loans-size_15849_25119,hist-defaulted_loans-size_25119_39811,hist-defaulted_loans-size_39811_63096,hist-defaulted_loans-size_63096_100000,hist-repaid_loans-ltv_0.0_0.1,hist-repaid_loans-ltv_0.1_0.2,hist-repaid_loans-ltv_0.2_0.3,hist-repaid_loans-ltv_0.3_0.4,hist-repaid_loans-ltv_0.4_0.5,hist-repaid_loans-ltv_0.5_0.6,hist-repaid_loans-ltv_0.6_0.7,hist-repaid_loans-ltv_0.7_0.8,hist-repaid_loans-ltv_0.8_0.9,hist-repaid_loans-ltv_0.9_1.0,hist-repaid_loans-duration_0.0_0.1,hist-repaid_loans-duration_0.1_0.2,hist-repaid_loans-duration_0.2_0.3,hist-repaid_loans-duration_0.3_0.4,hist-repaid_loans-duration_0.4_0.5,hist-repaid_loans-duration_0.5_0.6,hist-repaid_loans-duration_0.6_0.7,hist-repaid_loans-duration_0.7_0.8,hist-repaid_loans-duration_0.8_0.9,hist-repaid_loans-duration_0.9_1.0,hist-repaid_loans-start_0.0_0.1,hist-repaid_loans-start_0.1_0.2,hist-repaid_loans-start_0.2_0.3,hist-repaid_loans-start_0.3_0.4,hist-repaid_loans-start_0.4_0.5,hist-repaid_loans-start_0.5_0.6,hist-repaid_loans-start_0.6_0.7,hist-repaid_loans-start_0.7_0.8,hist-repaid_loans-start_0.8_0.9,hist-repaid_loans-start_0.9_1.0,hist-repaid_loans-size_1000_1585,hist-repaid_loans-size_1585_2512,hist-repaid_loans-size_2512_3981,hist-repaid_loans-size_3981_6310,hist-repaid_loans-size_6310_10000,hist-repaid_loans-size_10000_15849,hist-repaid_loans-size_15849_25119,hist-repaid_loans-size_25119_39811,hist-repaid_loans-size_39811_63096,hist-repaid_loans-size_63096_100000,hist-loans-ltv_0.0_0.1,hist-loans-ltv_0.1_0.2,hist-loans-ltv_0.2_0.3,hist-loans-ltv_0.3_0.4,hist-loans-ltv_0.4_0.5,hist-loans-ltv_0.5_0.6,hist-loans-ltv_0.6_0.7,hist-loans-ltv_0.7_0.8,hist-loans-ltv_0.8_0.9,hist-loans-ltv_0.9_1.0,hist-loans-duration_0.0_0.1,hist-loans-duration_0.1_0.2,hist-loans-duration_0.2_0.3,hist-loans-duration_0.3_0.4,hist-loans-duration_0.4_0.5,hist-loans-duration_0.5_0.6,hist-loans-duration_0.6_0.7,hist-loans-duration_0.7_0.8,hist-loans-duration_0.8_0.9,hist-loans-duration_0.9_1.0,hist-loans-start_0.0_0.1,hist-loans-start_0.1_0.2,hist-loans-start_0.2_0.3,hist-loans-start_0.3_0.4,hist-loans-start_0.4_0.5,hist-loans-start_0.5_0.6,hist-loans-start_0.6_0.7,hist-loans-start_0.7_0.8,hist-loans-start_0.8_0.9,hist-loans-start_0.9_1.0,hist-loans-size_1000_1585,hist-loans-size_1585_2512,hist-loans-size_2512_3981,hist-loans-size_3981_6310,hist-loans-size_6310_10000,hist-loans-size_10000_15849,hist-loans-size_15849_25119,hist-loans-size_25119_39811,hist-loans-size_39811_63096,hist-loans-size_63096_100000,dist-loan_fees-ltv_0.0_0.1,dist-loan_fees-ltv_0.1_0.2,dist-loan_fees-ltv_0.2_0.3,dist-loan_fees-ltv_0.3_0.4,dist-loan_fees-ltv_0.4_0.5,dist-loan_fees-ltv_0.5_0.6,dist-loan_fees-ltv_0.6_0.7,dist-loan_fees-ltv_0.7_0.8,dist-loan_fees-ltv_0.8_0.9,dist-loan_fees-ltv_0.9_1.0,dist-loan_fees-duration_0.0_0.1,dist-loan_fees-duration_0.1_0.2,dist-loan_fees-duration_0.2_0.3,dist-loan_fees-duration_0.3_0.4,dist-loan_fees-duration_0.4_0.5,dist-loan_fees-duration_0.5_0.6,dist-loan_fees-duration_0.6_0.7,dist-loan_fees-duration_0.7_0.8,dist-loan_fees-duration_0.8_0.9,dist-loan_fees-duration_0.9_1.0,dist-loan_fees-start_0.0_0.1,dist-loan_fees-start_0.1_0.2,dist-loan_fees-start_0.2_0.3,dist-loan_fees-start_0.3_0.4,dist-loan_fees-start_0.4_0.5,dist-loan_fees-start_0.5_0.6,dist-loan_fees-start_0.6_0.7,dist-loan_fees-start_0.7_0.8,dist-loan_fees-start_0.8_0.9,dist-loan_fees-start_0.9_1.0,dist-loan_fees-size_1000_1585,dist-loan_fees-size_1585_2512,dist-loan_fees-size_2512_3981,dist-loan_fees-size_3981_6310,dist-loan_fees-size_6310_10000,dist-loan_fees-size_10000_15849,dist-loan_fees-size_15849_25119,dist-loan_fees-size_25119_39811,dist-loan_fees-size_39811_63096,dist-loan_fees-size_63096_100000
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95739,0,V2LendingPool,1,606.7453689151444,606.7453689151444,0.0006067453689151443,0.0006067453689151443,606.7453689150179,2.842170943040401e-14,3.077555332639811e-11,1000000,1000606.7453689151,0.4977848336852059,0.49901676860380384,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,6,2,21,0,0,0,0,0,3,3,4,4,8,7,7,4,1,6,12,7,5,1,5,2,2,1,0,4,4,4,3,4,8,1,6,4,3,2,7,3,6,2,21,0,0,0,0,0,3,3,4,4,8,7,7,4,1,6,12,7,5,1,5,2,2,1,0,4,4,4,3,4,8,1,6,4,3,4.76074638836943,108.32471227931549,39.29884204577522,30.455460776798624,27.871605443179842,396.0340019815793,0,0,0,0,0.0,7.542905719362084,32.02268764740852,9.460777247439523,20.59032241307729,97.89394160014407,82.98513563267745,224.75147901124777,78.75778247018961,52.74033717347161,90.93781443724907,213.3671738905192,180.16830212060117,61.31122788368939,32.146234983905735,13.163854884237107,5.3412581200830855,10.033520315192895,0.2759822795402267,0.0,3.1892795045479754,4.849033331573212,8.163519586939529,8.438729065604035,19.724776146158174,58.453478878629554,16.243909601202745,123.42563184922969,167.2605724442553,196.99643850687772
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95740,1,V2LendingPool,1,581.3116545522353,581.311654551304,0.0005813116545522353,0.0005813116545513039,581.311654551003,4.583000645652646e-13,8.916118550654637e-10,1000000,1000581.3116545513,0.4973583686558914,0.49904612327899095,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,5,6,24,0,0,0,0,1,3,2,6,12,13,4,6,4,0,12,9,13,9,2,1,2,1,2,0,3,6,7,5,7,5,5,1,6,6,6,7,3,5,6,24,0,0,0,0,1,3,2,6,12,13,4,6,4,0,12,9,13,9,2,1,2,1,2,0,3,6,7,5,7,5,5,1,6,6,40.93056221347942,40.995733737746754,57.20044145740777,71.99944846070926,16.37612576118086,353.8093429204788,0,0,0,0,0.19793281187048836,20.539074446369103,2.6603536540626984,87.59067859078586,149.32255561328202,176.44030239296717,13.65266110359546,48.46841345243374,82.43968248563628,0.0,144.46184554680485,170.48446395514702,94.67623099940623,80.47614260063726,35.71738060792696,24.04152958914185,19.431850652090187,8.969612124114121,3.0525984757343267,0.0,3.2490178159701086,7.78098603647504,15.744476791338867,18.071124267078684,25.331206218516108,42.19855480565833,58.3405438271583,15.030683335162134,178.94030297635905,216.62475847728615
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95741,2,V2LendingPool,1,557.8053571529454,557.805357152829,0.0005578053571529453,0.000557805357152829,557.8053571528822,7.460698725481052e-14,1.209116859323919e-10,1000000,1000557.8053571528,0.4875152697893163,0.48901314195719564,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,6,3,27,0,0,0,0,2,4,3,6,5,8,11,7,2,4,15,15,8,2,3,3,2,2,1,1,8,6,4,0,4,11,6,4,3,6,2,6,8,6,3,27,0,0,0,0,2,4,3,6,5,8,11,7,2,4,15,15,8,2,3,3,2,2,1,1,8,6,4,0,4,11,6,4,3,6,2.4283578318089583,104.64548971189072,42.84352678304097,65.3826383928664,14.006988088302966,328.4983563449721,0,0,0,0,8.006231974271703,15.00242416139502,5.125815538418172,78.672704442781,21.759175328028597,150.1598094422047,85.26436420071235,103.80840826549533,30.531413661344125,59.475010138231184,231.2570180863638,194.0260924143452,48.51568427978583,2.3100317902701715,33.356729329834224,15.631634124756284,25.103206597912735,4.510945585546105,0.40057573442963706,2.6934392096382185,7.987141111882122,9.637134006318904,8.408138109517452,0.0,24.949481314018016,99.89560174440311,71.27710518867343,90.73992787697408,60.36350779923271,184.54732000186235
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95742,3,V2LendingPool,1,531.2738764070673,531.2738764073001,0.0005312738764070673,0.0005312738764073001,531.2738764069934,-1.7053025658242404e-13,-2.2397264757423197e-10,1000000,1000531.2738764073,0.4827374726422166,0.48417308802421793,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,8,4,19,0,0,0,0,1,2,4,3,8,6,6,9,2,3,14,12,6,3,3,2,3,1,0,0,5,3,6,5,3,3,3,5,4,7,4,1,8,8,4,19,0,0,0,0,1,2,4,3,8,6,6,9,2,3,14,12,6,3,3,2,3,1,0,0,5,3,6,5,3,3,3,5,4,7,58.74849277581332,2.2906629725276577,92.73321740343344,99.69126748828963,19.38650767045484,258.4237280964745,0,0,0,0,5.12015577033891,31.920832197996475,40.17994417123414,8.88781090174987,74.91117597313811,55.60381374884395,64.91215741143989,158.16938780616564,19.738533209820655,71.83006521626572,184.61483334739313,117.30173436729996,69.34351585415534,60.77759589141976,35.28603445577224,22.80239817575913,22.93008063133875,18.217683683855082,0.0,0.0,3.787400688617308,2.488823107546257,11.669855304141304,20.35999225446328,25.858505923693187,28.020885085513154,29.9114652780676,95.96965115066364,128.35851574474,184.84878186954762
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95743,4,V2LendingPool,1,545.7125029807212,545.7125029804884,0.0005457125029807212,0.0005457125029804884,545.7125029806842,1.9406698470447736e-13,2.1740016247711659e-10,1000000,1000545.7125029805,0.4781691440266534,0.47942114636751115,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,5,21,0,0,0,0,0,1,6,9,5,6,4,6,2,1,7,9,5,7,3,6,2,1,0,0,6,1,4,3,3,5,3,7,5,3,2,3,4,5,5,21,0,0,0,0,0,1,6,9,5,6,4,6,2,1,7,9,5,7,3,6,2,1,0,0,6,1,4,3,3,5,3,7,5,3,46.66521810577434,6.595231210759315,61.341325531418065,63.083096188343376,92.46277196977351,275.56485997461556,0,0,0,0,0.0,9.069800527878702,19.303419567002667,75.65901382874858,31.27043534420849,52.55993791497778,110.75843749431064,179.1964604544452,65.52426403897371,2.3707338101384887,63.53040764245228,244.0846803265633,77.35597748511334,80.27963462384919,27.81972956646294,28.179776885242312,21.431743256200537,3.0305531948003157,0.0,0.0,5.0415276161045925,1.0913410952499487,10.160920369827078,6.689442254339857,17.847570896447596,29.86509642575295,33.75396286852767,91.30088296201214,147.23871816150415,202.72304033091825
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95744,5,V2LendingPool,1,527.1099002015544,527.1099002020201,0.0005271099002015545,0.00052710990020202,527.1099002020213,-2.9665159217984183e-13,-4.2320720170328913e-10,1000000,1000527.109900202,0.48906194514558093,0.4905989127202798,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,5,3,24,0,0,0,0,0,1,7,8,6,7,3,4,8,1,16,8,6,3,2,4,3,2,1,0,4,6,3,6,3,4,3,9,3,4,4,3,6,5,3,24,0,0,0,0,0,1,7,8,6,7,3,4,8,1,16,8,6,3,2,4,3,2,1,0,4,6,3,6,3,4,3,9,3,4,53.90022100772663,25.26290704142392,61.23650597809336,98.39071290843479,20.30887209071664,268.0106811756259,0,0,0,0,0.0,2.64117743545498,39.65759866363846,67.57596915576882,87.17853705579321,60.520968316563106,41.4924929045169,27.95195672760284,183.9957299736504,16.095469969032436,277.2338725891887,82.61460702845591,51.53246981204506,34.03493835641857,13.607027843690018,53.27431831213922,5.766696589407289,6.404792235221441,2.64117743545498,0.0,3.1708837839130046,10.052229013112798,7.165569903211768,17.546293222191586,10.86596694426483,27.5719395075685,39.287811974269374,176.97232998624418,56.12872290914599,178.34815295809918
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95745,6,V2LendingPool,1,560.3634523142828,560.3634523167275,0.0005603634523142827,0.0005603634523167275,560.3634523169507,-2.106759211528697e-12,-2.4266607593307667e-09,1000000,1000560.3634523167,0.49049700733169405,0.49181146454290453,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,7,7,16,0,0,0,0,0,2,2,4,7,4,5,6,6,3,13,8,7,4,3,3,1,0,0,0,5,3,8,3,5,1,1,5,2,6,3,4,2,7,7,16,0,0,0,0,0,2,2,4,7,4,5,6,6,3,13,8,7,4,3,3,1,0,0,0,5,3,8,3,5,1,1,5,2,6,40.49489994785681,11.793166656978098,16.14358906636347,93.23410873914024,123.89284211316007,274.8048457934518,0,0,0,0,0.0,4.112870280480513,28.605147150847937,60.54882556013724,79.14614469822601,56.587911823190225,48.899243454666504,129.91295548675933,139.0981621720579,13.452191690584957,271.50690685165375,156.96014035960167,28.433416058927293,29.691575140921977,5.499294929565976,41.6117181739749,26.660400802305016,0.0,0.0,0.0,5.780072250290193,4.389256465400488,23.679849427962697,10.924470392678314,28.06334063697236,7.507892797259126,2.730693342544473,136.81881658063955,69.17210485848838,271.296955564715
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95746,7,V2LendingPool,1,531.0559191586217,531.0559191579232,0.0005310559191586217,0.0005310559191579232,531.0559191581297,3.8191672047105385e-13,6.921709317040694e-10,1000000,1000531.0559191579,0.4715413926682737,0.472782842820561,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,1,13,0,0,0,0,2,1,0,4,5,4,10,3,4,3,14,8,5,3,4,0,1,1,0,0,4,6,1,4,1,4,5,3,5,3,4,5,6,7,1,13,0,0,0,0,2,1,0,4,5,4,10,3,4,3,14,8,5,3,4,0,1,1,0,0,4,6,1,4,1,4,5,3,5,3,60.365742661658594,17.486609803010598,50.25933744630185,179.04971913218426,6.068891847492483,217.82561826748187,0,0,0,0,0.2928278329938172,8.281575058803815,0.0,31.6276455697938,96.18732560088088,26.059591852747523,144.89053167228295,69.84171169988926,146.14456641785316,7.730143452884496,295.0707884640719,113.16708119008086,40.35219485997713,40.38333241998604,41.10811842346353,0.0,0.7880154080677927,0.18638839248242697,0.0,0.0,4.772705793555425,7.15734363353463,1.053336432493942,16.015223483095653,3.7819510081111525,48.85646012522174,62.62122118714831,109.77805608930187,148.63919615619835,128.38042524946863
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95747,8,V2LendingPool,1,195.6996557333041,-8704.930346146226,0.0001956996557333041,-0.008704930346146226,576.8409517334621,8.538256035034166,8900.630001879526,1000000,991295.0696538538,0.45584304703760153,0.4565073979045651,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,4,2,11,0,0,0,0,0,0,2,0,5,3,3,5,1,2,7,5,2,6,1,0,0,0,0,0,1,2,3,2,0,0,2,4,4,3,1,2,1,4,2,12,0,0,0,0,0,0,2,0,5,3,3,6,1,2,7,5,3,6,1,0,0,0,0,0,1,2,3,2,1,0,2,4,4,3,11.292205328047942,25.88875701019585,0.8664544527007608,25.7808556230255,75.32139393088896,448.22741739383434,0,0,0,0,0.0,0.0,7.161869691417665,0.0,40.17373520575171,44.23451897071286,93.893705262522,197.3525051839392,89.24827132980049,115.31247809454946,237.4730247507246,212.3274556315917,105.68197050967873,25.44533326351925,6.449299583179115,0.0,0.0,0.0,0.0,0.0,0.646394353040784,1.5790245609393108,7.194805588991235,6.095279732316618,10.53613200523124,0.0,17.741504911227057,106.67653411814413,206.2996601060584,230.6077483627446
0.6,bsmtradsum,0.5,parabolic,parabolic,1.0,2022-09-14,95748,9,V2LendingPool,1,600.9745097764535,600.974509774358,0.0006009745097764535,0.000600974509774358,600.9745097745849,1.3642420526593924e-12,2.0662244842031574e-09,1000000,1000600.9745097744,0.47592111245002283,0.47709263452923045,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,4,1,20,0,0,0,0,0,2,3,8,8,7,5,3,3,1,12,3,3,9,3,8,1,0,1,0,7,2,4,1,5,4,4,5,4,4,4,5,6,4,1,20,0,0,0,0,0,2,3,8,8,7,5,3,3,1,12,3,3,9,3,8,1,0,1,0,7,2,4,1,5,4,4,5,4,4,74.4524066022931,41.34016536511949,22.947836195550224,56.717240134782905,7.421639726814934,398.0952217500242,0,0,0,0,0.0,0.7406672646449446,17.310805995825515,66.12929643781833,109.40170658886593,98.7089833125364,93.1597699489137,18.747945177430964,193.16571609884127,3.6096189497077766,225.98100411127814,54.79000504435551,8.550733003104707,190.62355554539388,20.954208154224688,96.33617562253107,3.4700217372444815,0.0,0.26880655645236756,0.0,5.019901405027648,4.7466561965843175,6.5297768135766034,0.471860708192577,17.134701288735798,34.65710037495326,29.40066385660713,53.03581910289596,240.3905885928872,209.58744143512436
