time,price
1639180800,81.08650207519531
1639184400,80.88249969482422
1639188000,80.25499725341797
1639191600,81.65599822998047
1639195200,81.80950164794922
1639198800,82.81549835205078
1639202400,82.28849792480469
1639206000,81.73999786376953
1639209600,82.27249908447266
1639213200,83.04000091552734
1639216800,83.68099975585938
1639220400,83.54900360107422
1639224000,83.05999755859375
1639227600,83.62000274658203
1639231200,82.69999694824219
1639234800,83.03050231933594
1639238400,83.80000305175781
1639242000,86.32749938964844
1639245600,84.60099792480469
1639249200,84.57150268554688
1639252800,83.26899719238281
1639256400,83.39700317382812
1639260000,84.08149719238281
1639263600,85.66000366210938
1639267200,86.54000091552734
1639270800,85.177001953125
1639274400,84.7239990234375
1639278000,84.89649963378906
1639281600,85.0895004272461
1639285200,84.08100128173828
1639288800,84.44850158691406
1639292400,85.40799713134766
1639296000,85.44200134277344
1639299600,84.33499908447266
1639303200,83.19300079345703
1639306800,84.08699798583984
1639310400,84.47699737548828
1639314000,84.5999984741211
1639317600,85.26499938964844
1639321200,85.81749725341797
1639324800,85.00450134277344
1639328400,85.58000183105469
1639332000,86.85050201416016
1639335600,88.06099700927734
1639339200,87.37000274658203
1639342800,88.30599975585938
1639346400,87.51000213623047
1639350000,87.63700103759766
1639353600,88.10399627685547
1639357200,89.40450286865234
1639360800,86.82599639892578
1639364400,87.60399627685547
1639368000,88.5
1639371600,87.9739990234375
1639375200,87.79450225830078
1639378800,84.75499725341797
1639382400,84.62100219726562
1639386000,85.75
1639389600,84.88999938964844
1639393200,84.2864990234375
1639396800,84.3655014038086
1639400400,83.61650085449219
1639404000,83.57099914550781
1639407600,81.56199645996094
1639411200,78.75800323486328
1639414800,79.69000244140625
1639418400,79.89299774169922
1639422000,79.16999816894531
1639425600,77.89450073242188
1639429200,78.28199768066406
1639432800,79.19999694824219
1639436400,80.32499694824219
1639440000,79.052001953125
1639443600,79.80000305175781
1639447200,79.02999877929688
1639450800,79.0199966430664
1639454400,79
1639458000,78.00499725341797
1639461600,76.94599914550781
1639465200,78.07499694824219
1639468800,79.31800079345703
1639472400,80.42150115966797
1639476000,78.82499694824219
1639479600,80.177001953125
1639483200,80.92500305175781
1639486800,81.5199966430664
1639490400,80.81600189208984
1639494000,81.53450012207031
1639497600,80.69999694824219
1639501200,80.81300354003906
1639504800,80.13500213623047
1639508400,79.01399993896484
1639512000,79.60549926757812
1639515600,81.09850311279297
1639519200,83.4749984741211
1639522800,86.15350341796875
1639526400,87.23600006103516
1639530000,89.00050354003906
1639533600,88.65149688720703
1639537200,88.76799774169922
1639540800,90.43900299072266
1639544400,91.00050354003906
1639548000,91.73200225830078
1639551600,90.31400299072266
1639555200,90.91799926757812
1639558800,91.50250244140625
1639562400,91.4739990234375
1639566000,91.88349914550781
1639569600,90.70449829101562
1639573200,89.35749816894531
1639576800,89.91600036621094
1639580400,89.63999938964844
1639584000,86.3270034790039
1639587600,94.52749633789062
1639591200,95.46399688720703
1639594800,96.45500183105469
1639598400,99.36949920654297
1639602000,103.50499725341797
1639605600,101.47450256347656
1639609200,100.10099792480469
1639612800,101.23650360107422
1639616400,102.97949981689453
1639620000,104.5199966430664
1639623600,105.30000305175781
1639627200,105.20999908447266
1639630800,103.01799774169922
1639634400,101.98799896240234
1639638000,104.28700256347656
1639641600,103.26599884033203
1639645200,103.13300323486328
1639648800,104.51899719238281
1639652400,105.83049774169922
1639656000,107.97000122070312
1639659600,106.30999755859375
1639663200,108.90550231933594
1639666800,107.38099670410156
1639670400,107.04000091552734
1639674000,105.50050354003906
1639677600,103.71949768066406
1639681200,103.6865005493164
1639684800,101.86199951171875
1639688400,104.46150207519531
1639692000,104.14700317382812
1639695600,101.50599670410156
1639699200,98.22200012207031
1639702800,104.34300231933594
1639706400,103.45249938964844
1639710000,102.87249755859375
1639713600,102.33300018310547
1639717200,102.95999908447266
1639720800,102.96299743652344
1639724400,102.75499725341797
1639728000,105.06600189208984
1639731600,103.97200012207031
1639735200,104.18299865722656
1639738800,103.34100341796875
1639742400,104.83450317382812
1639746000,107.33899688720703
1639749600,105.39649963378906
1639753200,103.30000305175781
1639756800,109.9000015258789
1639760400,115.06800079345703
1639764000,112.23899841308594
1639767600,113.69999694824219
1639771200,112.88050079345703
1639774800,109.57350158691406
1639778400,113.01249694824219
1639782000,113.27999877929688
1639785600,110.87100219726562
1639789200,109.21849822998047
1639792800,105.71399688720703
1639796400,106.06050109863281
1639800000,108.86199951171875
1639803600,109.97650146484375
1639807200,110.52050018310547
1639810800,110.18599700927734
1639814400,111.69000244140625
1639818000,113.49449920654297
1639821600,113.97750091552734
1639825200,115.38099670410156
1639828800,116.24849700927734
1639832400,115.90799713134766
1639836000,113.60150146484375
1639839600,116.71099853515625
1639843200,115.50150299072266
1639846800,114.43900299072266
1639850400,114.65899658203125
1639854000,115.10299682617188
1639857600,113.90249633789062
1639861200,114.4800033569336
1639864800,113.87999725341797
1639868400,115.36650085449219
1639872000,115.99199676513672
1639875600,114.31199645996094
